#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
8	1.5	28.5	0.5	2	11	16	7	19	3	15	13	C	e	(VI)	1d 2g 1b
8	2	29	0.5	2	13	11	16	7	19	3	15	A	e	IV	1c 1e 2a
8	2.5	29.5	0.5	2	17	8	20	4	16	7	12	A	e	(IV)	1c 1f# 2a
8	3	30	1	4	11	16	7	19	3	15	13	G	e	III	1d 2g 1b
8	4	31	0.5	2	16	7	12	17	8	13	11	D	e	-VII	2d 1g 1a
8	4.5	31.5	0.25	1	19	3	15	13	11	16	7	D	e	(-VII)	2d 1f# 1a
8	4.75	31.75	0.25	1	15	6	18	9	14	12	10	D	e	(-VII)	1c 1d 1f# 1a
9	1	32	2	8	11	16	7	19	3	15	13	G	e	III;	1d 2g 1b
9	4	35	0.5	2	13	11	9	21	5	17	8	G	e	IIIb	2d 1g 1b
9	4.5	35.5	0.5	2	16	7	12	17	8	20	4	G	e	(IIIb)	2d 1f 1b
10	1	36	0.5	2	2	14	12	10	22	6	18	C	e	VI	2c 2e
10	1.5	36.5	0.5	2	5	17	8	13	18	9	14	C	e	(VI)	1c 2e 1b
10	2	37	0.5	2	19	3	15	13	11	16	7	D	e	-VII	2d 1f# 1a
10	2.5	37.5	0.5	2	15	6	18	9	14	12	10	D	e	(-VII)	1c 1d 1f# 1a
10	3	38	0.5	2	8	20	4	16	7	12	17	E	e	i	1e 2g 1b
10	3.5	38.5	0.5	2	11	9	14	12	17	8	13	D#	e	viioD7	1c 1d# 1e 1a
10	4	39	0.5	2	7	19	3	15	13	11	16	E	e	i	2e 1g 1b
10	4.5	39.5	0.5	2	21	5	17	8	13	11	9	D	e	-VIIb	1d 1f# 2a
11	1	40	0.5	2	11	16	7	19	3	15	13	G	e	III	1d 2g 1b
11	1.5	40.5	0.5	2	12	17	8	20	4	16	7	G	e	IIIb	1d 1g 2b
11	2	41	0.5	2	9	14	12	10	15	6	18	A	e	V7b/-VII	1c# 1e 1g 1a
11	2.5	41.5	0.5	2	18	9	14	12	10	15	6	B	e	V7b	1d# 1f# 1a 1b
11	3	42	0.5	2	11	16	7	12	10	15	13	E	e	i	1e 1f# 1g 1b
11	3.5	42.5	0.5	2	8	20	4	16	7	12	17	E	e	(i)	1e 2g 1b
11	4	43	0.5	2	12	10	15	6	18	9	14	F#	e	viiD7/III	1c 1e 1f# 1a
11	4.5	43.5	0.25	1	15	13	11	16	7	19	3	B	e	V	1d# 1f# 2b
11	4.75	43.75	0.25	1	18	9	14	12	10	15	6	B	e	(V)	1d# 1f# 1a 1b
12	1	44	3	12	7	19	3	15	13	11	16	E	e	I;	2e 1g# 1b
