#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
4	1.5	13.5	0.5	1	14	19	10	15	6	18	2	B	E	V	1f# 3b
4	2	14	0.5	1	16	7	19	3	15	13	11	F#	E	V/V	1c# 2f# 1a#
4	2.5	14.5	0.5	1	12	10	15	6	18	9	14	F#	E	(V/V)	1c# 1e 1f# 1a#
4	3	15	1	2	15	13	11	16	7	19	3	B	E	V;	1d# 1f# 2b
4	4	16	0.5	1	7	19	3	15	13	11	16	E	E	I	2e 1g# 1b
4	4.5	16.5	0.5	1	14	12	10	15	6	18	9	E	E	(I)	1d# 1f# 1g# 1b
5	1	17	0.5	1	3	15	13	11	16	7	19	C#	E	vi	2c# 1e 1g#
5	1.5	17.5	0.5	1	7	12	17	8	20	4	16	C#	E	(vi)	2c# 1e 1a#
5	2	18	0.5	1	14	12	10	22	6	18	2	B	E	V	2d# 2b
5	2.5	18.5	0.5	1	11	16	7	19	10	15	6	B	E	(V)	1d# 1e 2b
5	3	19	0.5	1	16	7	19	3	15	13	11	F#	E	V/V	1c# 2f# 1a#
5	3.5	19.5	0.5	1	9	14	12	10	8	13	18	F#	E	(V/V)	1c# 1f# 2g#
5	4	20	0.5	1	18	9	14	12	10	15	6	B	E	V7d	1d# 1f# 1a 1b
5	4.5	20.5	0.5	1	17	8	13	11	9	21	5	B	E	(V7d)	1d# 2f# 1b
6	1	21	0.5	1	9	21	5	17	8	13	11	E	E	Ib	1e 1g# 2b
6	1.5	21.5	0.5	1	10	15	6	18	9	14	12	E	E	I7	1d# 1e 1g# 1b
6	2	22	0.5	1	16	7	19	3	15	13	11	F#	E	V/V	1c# 2f# 1a#
6	2.5	22.5	0.5	1	12	10	15	6	18	9	14	F#	E	(V/V)	1c# 1e 1f# 1a#
6	3	23	1	2	15	13	11	16	7	19	3	B	E	V;	1d# 1f# 2b
6	4	24	0.5	1	7	19	3	15	13	11	16	E	E	I	2e 1g# 1b
6	4.5	24.5	0.5	1	15	13	11	9	14	12	10	E	E	(I)	1e 1f# 1a 1b
7	1	25	0.5	1	9	21	5	17	8	13	11	E	E	Ib	1e 1g# 2b
7	1.5	25.5	0.5	1	13	11	16	7	19	3	15	A	E	IV	1c# 1e 2a
7	2	26	0.5	1	12	17	8	20	4	16	7	B	E	v	1d 1g# 2b
7	2.5	26.5	0.5	1	15	13	11	16	7	19	3	B	E	(v)	1d 1f# 2b
7	3	27	0.5	1	4	16	14	12	17	8	13	C#	E	V7d/ii	2c# 1e# 1b
7	3.5	27.5	0.5	1	15	6	18	9	14	12	10	D#	E	viio7c	1c# 1d# 1f# 1a
7	4	28	0.5	1	7	19	3	15	6	11	23	E#	E	viib/ii	1e# 3g#
7	4.5	28.5	0.5	1	16	7	19	3	15	13	11	F#	E	ii	1c# 2f# 1a
8	1	29	0.5	1	6	18	9	14	12	10	15	C#	E	V7b/ii	1c# 1e# 1g# 1b
8	1.5	29.5	0.5	1	6	18	9	14	12	10	15	C#	E	(V7b/ii)	1c# 1e# 1g# 1b
8	2	30	0.5	1	13	11	16	7	12	10	15	F#	E	ii	1c# 1f# 1g# 1a
8	2.5	30.5	0.5	1	16	7	19	3	15	13	11	F#	E	(ii)	1c# 2f# 1a
8	3	31	0.5	1	7	12	17	8	13	11	16	C#	E	VI;	2c# 1f# 1g#
8	3.5	31.5	0.5	1	3	15	13	11	16	7	19	C#	E	(VI;)	2c# 1e# 1g#
8	4	32	0.5	1	3	15	13	11	16	7	19	C#	E	VI	2c# 1e# 1g#
8	4.5	32.5	0.5	1	6	18	9	14	12	10	15	C#	E	(VI)	1c# 1e# 1g# 1b
9	1	33	0.5	1	16	7	19	3	15	13	11	F#	E	iib	1c# 2f# 1a
9	1.5	33.5	0.5	1	8	20	4	16	7	12	17	E	E	Ib	1e 2g# 1b
9	2	34	0.5	1	21	5	17	8	13	11	9	D#	E	viiob	1d# 1f# 2a
9	2.5	34.5	0.5	1	17	8	20	4	16	7	12	D#	E	(viiob)	1c# 1f# 2a
9	3	35	0.5	1	8	20	4	16	7	12	17	E	E	Ic	1e 2g# 1b
9	3.5	35.5	0.5	1	9	14	12	10	15	6	18	A	E	IV7	1c# 1e 1g# 1a
9	4	36	0.5	1	15	13	11	16	7	19	3	B	E	V	1d# 1f# 2b
9	4.5	36.5	0.5	1	18	9	14	12	10	15	6	B	E	(V)	1d# 1f# 1a 1b
10	1	37	0.5	1	6	18	9	14	12	10	15	C#	E	viioD7d/-VII	1c# 1e 1g 1b
10	1.5	37.5	0.5	1	9	14	12	10	15	6	18	C#	E	(viioD7d/-VII)	1c# 1e 1g 1a#
10	2	38	0.5	1	15	13	11	16	7	19	3	B	E	V	1d# 1f# 2b
10	2.5	38.5	0.5	1	16	14	12	17	8	13	4	B	E	(V)	1d# 1a 2b
10	3	39	1	2	7	19	3	15	13	11	16	E	E	I;	2e 1g# 1b
