#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
8	2.5	30.5	0.5	2	11	9	21	5	17	8	13	F#	G	(V7b/V/vi)	2c# 1f# 1a#
8	3	31	1	4	15	13	11	16	7	19	3	B	G	V/vi;	1d# 1f# 2b
8	4	32	0.5	2	15	13	11	16	7	19	3	B	G	Vb/vi	1d# 1f# 2b
8	4.5	32.5	0.5	2	18	9	14	12	10	15	6	B	G	(Vb/vi)	1d# 1f# 1a 1b
9	1	33	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
9	1.5	33.5	0.5	2	14	12	10	15	6	18	9	G	G	V7c/IV	1d 1f# 1g 1b
9	2	34	0.5	2	5	17	8	13	11	9	21	C	G	IV	1c 1e 2g
9	2.5	34.5	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
9	3	35	0.5	2	13	11	16	7	19	3	15	A	G	ii	1c 1e 2a
9	3.5	35.5	0.25	1	13	11	16	7	12	10	15	A	G	(ii)	1c 1f# 1g 1a
9	3.75	35.75	0.25	1	10	15	13	11	9	7	19	A	G	(ii)	1c 2g 1a
9	4	36	0.5	2	17	8	20	4	16	7	12	F#	G	viio	1c 1f# 2a
9	4.5	36.5	0.25	1	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
9	4.75	36.75	0.25	1	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
10	1	37	0.5	2	12	17	8	20	4	16	7	G	G	I	1d 1g 2b
10	1.5	37.5	0.25	1	9	21	5	17	8	13	11	G	G	(I)	1e 1g 2b
10	1.75	37.75	0.25	1	13	18	9	14	5	17	8	G	G	(I)	1f# 1g 2b
10	2	38	0.5	2	6	18	9	14	12	10	15	C	G	IV7b	1c 1e 1g 1b
10	2.5	38.5	0.25	1	17	8	20	4	16	7	12	F#	G	viiob	1c 1f# 2a
10	2.75	38.75	0.25	1	9	14	12	10	15	6	18	F#	G	(viiob)	1c 1e 1g 1a
10	3	39	0.5	2	20	4	16	7	12	17	8	D	G	Vb	1d 2f# 1a
10	3.5	39.5	0.5	2	15	6	18	9	14	12	10	D	G	V7	1c 1d 1f# 1a
10	4	40	0.5	2	15	13	11	16	7	12	10	G	G	I	1d 1g 1a 1b
10	4.5	40.5	0.5	2	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
11	1	41	0.5	2	9	14	12	10	15	6	18	A	G	ii7b	1c 1e 1g 1a
11	1.5	41.5	0.5	2	14	12	17	8	13	4	16	A	G	(ii7b)	1c 1g 2a
11	2	42	0.5	2	21	5	17	8	13	11	9	D	G	V	1d 1f# 2a
11	2.5	42.5	0.25	1	19	3	15	13	11	16	7	D	G	(V)	2d 1f# 1a
11	2.75	42.75	0.25	1	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
11	3	43	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
