#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
9	2	33	1	4	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
9	3	34	0.5	2	14	12	17	8	13	4	16	A	G	ii7	1c 1g 2a
9	3.5	34.5	0.5	2	17	8	20	4	16	7	12	A	G	(ii7)	1c 1f# 2a
9	4	35	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
9	4.5	35.5	0.5	2	18	9	14	12	10	15	6	G	G	(Ib)	1d 1f# 1a 1b
10	1	36	0.5	2	4	16	7	12	17	8	20	C	G	IV	1c 2e 1g
10	1.5	36.5	0.5	2	10	15	6	18	9	14	12	C	G	(IV)	1d 1e 1g 1b
10	2	37	1	4	17	8	20	4	16	7	12	F#	G	viiob	1c 1f# 2a
10	3	38	0.5	2	10	22	6	18	2	14	12	G	G	I	2g 2b
10	3.5	38.5	0.5	2	11	16	14	12	10	8	13	G	G	(I)	1c# 1g 1a 1b
10	4	39	1	4	15	13	11	16	7	19	3	B	G	V/VI	1d# 1f# 2b
11	1	40	2	8	5	17	1	13	18	9	21	E	G	vi;	3e 1g
11	3	42	0.5	2	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
11	3.5	42.5	0.5	2	4	16	7	12	17	8	20	E	G	(vi)	1c 2e 1g
11	4	43	1	4	14	12	10	15	6	18	9	G#	G	viio7/II	1d 1f 1g# 1b
12	1	44	0.5	2	7	12	17	8	20	4	16	A	G	iib	2c 1e 1a
12	1.5	44.5	0.5	2	11	9	21	5	17	8	13	A	G	(iib)	2c 1f# 1a
12	2	45	1	4	6	18	9	14	12	10	15	C#	G	viiD7/V	1c# 1e 1g 1b
12	3	46	0.5	2	20	4	16	7	12	17	8	D	G	V	1d 2f# 1a
12	3.5	46.5	0.5	2	12	10	15	6	18	9	14	D	G	(V)	1c 1e 1f# 1a
12	4	47	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
12	4.5	47.5	0.5	2	11	16	7	19	3	15	13	G	G	(Ib)	1d 2g 1b
13	1	48	1	4	16	7	12	17	8	13	11	D	G	V	2d 1g 1a
13	2	49	0.5	2	19	3	15	13	11	16	7	D	G	(V)	2d 1f# 1a
13	2.5	49.5	0.5	2	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
13	3	50	2	8	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
