#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
10	4.5	40.5	0.5	2	8	13	11	16	14	12	10	C#	A	(iii)	1c# 1d 1e 1b
11	1	41	0.5	2	17	8	20	4	16	7	12	F#	A	vi	1c# 1f# 2a
11	1.5	41.5	0.5	2	21	5	17	8	13	11	9	F#	A	(vi)	1d 1f# 2a
11	2	42	0.5	2	6	18	9	14	12	10	15	C#	A	iii7b	1c# 1e 1g# 1b
11	2.5	42.5	0.5	2	15	13	11	16	7	19	3	B	A	iib	1d 1f# 2b
11	3	43	0.5	2	7	12	17	8	20	4	16	A	A	Ib	2c# 1e 1a
11	3.5	43.5	0.5	2	14	12	10	15	13	11	9	A	A	(Ib)	1d 1e 1a 1b
11	4	44	0.5	2	8	13	11	9	21	5	17	A	A	Ib	1c# 2e 1a
11	4.5	44.5	0.5	2	19	3	15	13	11	16	7	D	A	IV	2d 1f# 1a
12	1	45	0.5	2	4	16	7	12	17	8	20	C#	A	iiib	1c# 2e 1g#
12	1.5	45.5	0.5	2	15	6	18	9	14	12	10	D	A	IV7	1c# 1d 1f# 1a
12	2	46	0.5	2	13	18	9	14	12	10	8	E	A	V	1e 1a 2b
12	2.5	46.5	0.5	2	7	19	3	15	13	11	16	E	A	(V)	2e 1g# 1b
12	3	47	1	4	13	11	16	7	19	3	15	A	A	I;	1c# 1e 2a
