#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
4	1	12	0.5	2	12	17	8	20	4	16	7	G	E-	iii	1d 1g 2b-
4	1.5	12.5	0.5	2	18	9	14	12	10	15	6	G	E-	(iii)	1d 1f 1a 1b-
4	2	13	0.5	2	6	18	9	14	12	10	15	E-	E-	I	1c 1e- 1g 1b-
4	2.5	13.5	0.25	1	8	13	11	16	14	12	10	C	E-	vi7	1c 1d 1e- 1b-
4	2.75	13.75	0.25	1	5	17	8	13	18	9	14	C	E-	(vi7)	1c 2e- 1b-
4	3	14	0.5	2	13	11	16	7	12	17	8	F	E-	V/V	1c 2f 1b-
4	3.5	14.5	0.5	2	12	10	15	6	11	16	14	F	E-	(V/V)	1c 2f 1g
4	4	15	0.5	2	16	7	19	3	15	13	11	F	E-	V/V	1c 2f 1a
4	4.5	15.5	0.5	2	12	10	15	6	18	9	14	F	E-	(V/V)	1c 1e- 1f 1a
5	1	16	2	8	15	13	11	16	7	19	3	B-	E-	V;	1d 1f 2b-
5	3	18	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
5	3.5	18.5	0.5	2	15	13	11	9	14	12	10	E-	E-	(I)	1e- 1f 1a- 1b-
5	4	19	0.5	2	9	21	5	17	8	13	11	E-	E-	Ib	1e- 1g 2b-
5	4.5	19.5	0.5	2	7	19	3	15	13	11	16	E-	E-	(Ib)	2e- 1g 1b-
6	1	20	0.5	2	13	11	16	7	19	3	15	A-	E-	IV	1c 1e- 2a-
6	1.5	20.5	0.5	2	6	18	9	14	12	10	15	A-	E-	(IV)	1c 1e- 1g 1b-
6	2	21	0.5	2	11	9	21	5	17	8	13	F	E-	ii	2c 1f 1a-
6	2.5	21.5	0.5	2	7	12	17	8	20	4	16	F	E-	(ii)	2c 1e- 1a-
6	3	22	0.5	2	18	9	14	12	10	15	6	B-	E-	V7b	1d 1f 1a- 1b-
6	3.5	22.5	0.5	2	8	20	4	16	7	12	17	E	E-	viio/ii	1e 2g 1b-
6	4	23	0.5	2	22	6	18	2	14	12	10	F	E-	ii	2f 2a-
6	4.5	23.5	0.5	2	15	13	11	9	7	19	10	F	E-	(ii)	2f 1g 1b-
7	1	24	2	8	3	15	13	11	16	7	19	C	E-	VI;	2c 1e 1g
7	3	26	0.5	2	9	21	5	17	8	13	11	E	E-	viiob/II	1e 1g 2b-
7	3.5	26.5	0.5	2	19	10	15	6	11	16	7	E	E-	(viiob/II)	2f 1a- 1b-
7	4	27	0.5	2	8	20	4	16	7	12	17	C	E-	V7b/II	1e 2g 1b-
7	4.5	27.5	0.5	2	6	18	9	14	12	10	15	C	E-	(V7b/II)	1c 1e 1g 1b-
8	1	28	0.5	2	17	8	20	4	16	7	12	F	E-	ii	1c 1f 2a-
8	1.5	28.5	0.5	2	13	11	16	7	19	3	15	F	E-	(ii)	1c 1e- 2a-
8	2	29	0.5	2	18	9	14	12	10	15	6	B-	E-	V7b	1d 1f 1a- 1b-
8	2.5	29.5	0.5	2	16	14	12	17	8	13	4	B-	E-	(V7b)	1d 1a- 2b-
8	3	30	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
8	3.5	30.5	0.5	2	8	20	4	16	7	12	17	E-	E-	(I)	1e- 2g 1b-
8	4	31	0.5	2	12	10	15	6	18	9	14	F	E-	ii7b	1c 1e- 1f 1a-
8	4.5	31.5	0.25	1	14	12	10	8	13	11	16	F	E-	ii7	1e- 1f 1g 1a-
8	4.75	31.75	0.25	1	18	9	14	5	17	8	13	F	E-	(ii7)	1e- 1f 2a-
9	1	32	0.5	2	12	17	8	13	11	16	7	B-	E-	V	1e- 1f 2b-
9	1.5	32.5	0.5	2	11	16	7	12	10	15	13	B-	E-	(V)	1e- 1f 1g 1b-
9	2	33	1	4	18	9	14	12	10	15	6	B-	E-	V7	1d 1f 1a- 1b-
9	3	34	2	8	7	19	3	15	13	11	16	E-	E-	I;	2e- 1g 1b-
10	1	36	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
10	1.5	36.5	0.5	2	10	15	6	18	9	14	12	E-	E-	(I)	1d- 1e- 1g 1b-
10	2	37	0.5	2	6	18	9	14	12	10	15	C	E-	vi7	1c 1e- 1g 1b-
10	2.5	37.5	0.5	2	9	21	5	17	8	13	11	C	E-	(vi7)	1e- 1g 2b-
10	3	38	0.5	2	13	11	16	7	19	3	15	A-	E-	IV	1c 1e- 2a-
10	3.5	38.5	0.5	2	9	14	12	10	15	6	18	A-	E-	(IV)	1c 1e- 1g 1a-
10	4	39	0.5	2	16	7	19	3	15	13	11	F	E-	ii	1c 2f 1a-
10	4.5	39.5	0.5	2	8	13	11	9	14	12	17	F	E-	(ii)	1c 1e- 1f 1g
11	1	40	0.5	2	16	7	12	17	8	20	4	B	E-	viiob/vi	2d 1f 1b
11	1.5	40.5	0.5	2	9	7	19	10	15	13	11	B	E-	(viiob/vi)	2c 1d 1f
11	2	41	0.5	2	13	11	9	21	5	17	8	G	E-	V/vi	2d 1g 1b
11	2.5	41.5	0.25	1	8	20	4	16	7	12	17	G	E-	V/vi	1e- 2g 1b
11	2.75	41.75	0.25	1	12	17	8	13	4	16	14	G	E-	(V/vi)	1f 2g 1b
11	3	42	2	8	3	15	13	11	16	7	19	C	E-	vi;	2c 1e- 1g
12	1	44	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
12	1.5	44.5	0.5	2	10	15	6	18	9	14	12	E-	E-	(I)	1d- 1e- 1g 1b-
12	2	45	0.5	2	6	18	9	14	12	10	15	C	E-	vi7	1c 1e- 1g 1b-
12	2.5	45.5	0.25	1	6	18	9	14	12	10	15	C	E-	(vi7)	1c 1e- 1g 1b-
12	2.75	45.75	0.25	1	10	15	6	18	9	14	12	C	E-	(vi7)	1d- 1e- 1g 1b-
12	3	46	0.5	2	13	11	16	7	19	3	15	A-	E-	IV	1c 1e- 2a-
12	3.5	46.5	0.5	2	15	13	11	16	7	19	3	B-	E-	V	1d 1f 2b-
12	4	47	0.5	2	8	13	11	9	21	5	17	A-	E-	IVb	1c 2e- 1a-
12	4.5	47.5	0.5	2	9	21	5	17	8	13	11	E-	E-	Ic	1e- 1g 2b-
13	1	48	0.5	2	12	10	15	6	18	9	14	F	E-	ii7b	1c 1e- 1f 1a-
13	1.5	48.5	0.25	1	9	14	12	10	15	6	18	F	E-	(ii7b)	1c 1e- 1g 1a-
13	1.75	48.75	0.25	1	13	11	16	7	19	3	15	F	E-	(ii7b)	1c 1e- 2a-
13	2	49	0.5	2	15	13	11	16	7	19	3	B-	E-	V	1d 1f 2b-
13	2.5	49.5	0.5	2	18	9	14	12	10	15	6	B-	E-	(V)	1d 1f 1a- 1b-
13	3	50	2	8	7	19	3	15	13	11	16	E-	E-	I;	2e- 1g 1b-
