#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
8	1	29	0.5	1	9	14	5	17	8	13	18	C	c	ib	1d 1e- 2g
8	1.5	29.5	0.5	1	5	17	8	13	11	9	21	C	c	(ib)	1c 1e- 2g
8	2	30	0.5	1	15	6	18	9	14	12	10	D	c	V7/V	1c 1d 1f# 1a
8	2.5	30.5	0.5	1	18	9	14	12	10	15	6	D	c	(V7/V)	1d 1f# 1a 1b
8	3	31	1	2	11	16	7	19	3	15	13	G	c	V;	1d 2g 1b
8	4	32	0.5	1	16	7	19	3	15	13	11	F	c	IV	1c 2f 1a
8	4.5	32.5	0.5	1	12	10	15	6	18	9	14	F	c	(IV)	1c 1e- 1f 1a
9	1	33	1	2	15	13	11	16	7	19	3	B-	c	-VIIb	1d 1f 2b-
9	2	34	1	2	7	12	17	8	20	4	16	A	c	#viob	2c 1e- 1a
9	3	35	0.5	1	15	13	11	16	7	19	3	B-	c	-VII	1d 1f 2b-
9	3.5	35.5	0.5	1	18	9	14	12	10	15	6	B-	c	(-VII)	1d 1f 1a- 1b-
9	4	36	0.5	1	4	16	7	12	17	8	20	C	c	i	1c 2e- 1g
9	4.5	36.5	0.5	1	10	15	6	18	9	14	12	C	c	(i)	1d 1e- 1g 1b-
10	1	37	1	2	9	14	12	10	15	6	18	A-	c	VI7	1c 1e- 1g 1a-
10	2	38	0.5	1	15	13	11	16	7	19	3	B-	c	-VII	1d 1f 2b-
10	2.5	38.5	0.5	1	18	9	14	12	10	15	6	B-	c	(-VII)	1d 1f 1a- 1b-
10	3	39	1	2	7	19	3	15	13	11	16	E-	c	III;	2e- 1g 1b-
10	4	40	1	2	3	15	13	11	16	7	19	C	c	Ib	2c 1e 1g
11	1	41	1	2	16	7	19	3	15	13	11	F	c	iv	1c 2f 1a-
11	2	42	0.5	1	8	20	4	16	7	12	17	G	c	V7	1e- 2g 1b
11	2.5	42.5	0.5	1	14	12	10	15	6	18	9	G	c	(V7)	1d 1f 1g 1b
11	3	43	0.5	1	7	12	17	8	20	4	16	A-	c	VI	2c 1e- 1a-
11	3.5	43.5	0.5	1	6	18	9	14	12	10	15	A-	c	(VI)	1c 1e- 1g 1b-
11	4	44	0.5	1	20	4	16	7	12	17	8	F	c	iv	1d 2f 1a-
11	4.5	44.5	0.5	1	16	7	19	3	15	13	11	F	c	(iv)	1c 2f 1a-
12	1	45	0.5	1	8	20	4	16	7	12	17	C	c	ic	1e- 2g 1b
12	1.5	45.5	0.5	1	5	17	8	13	11	9	21	C	c	(ic)	1c 1e- 2g
12	2	46	0.5	1	8	13	11	16	7	12	17	G	c	V	1c 1d 2g
12	2.5	46.5	0.5	1	14	12	10	15	6	18	9	G	c	(V)	1d 1f 1g 1b
12	3	47	1	2	3	15	13	11	16	7	19	C	c	I;	2c 1e 1g
