#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
6	2	22	0.5	2	3	15	13	11	16	7	19	C	a	III	2c 1e 1g
6	2.5	22.5	0.5	2	9	7	19	10	15	13	11	C	a	(III)	2c 1d 1f
6	3	23	1	4	3	15	13	11	16	7	19	C	a	III	2c 1e 1g
6	4	24	1	4	3	15	13	11	16	7	19	C	a	III	2c 1e 1g
7	1	25	0.5	2	16	7	19	3	15	13	11	F	a	VI	1c 2f 1a
7	1.5	25.5	0.5	2	16	7	12	10	15	13	11	F	a	(VI)	1d 1e 1f 1a
7	2	26	0.5	2	10	15	6	18	9	14	12	A	a	V7b/IV	1d 1e 1g 1b-
7	2.5	26.5	0.5	2	9	14	12	10	15	6	18	A	a	(V7b/IV)	1c# 1e 1g 1a
7	3	27	0.5	2	19	3	15	13	11	16	7	D	a	iv	2d 1f 1a
7	3.5	27.5	0.5	2	7	12	10	15	13	11	16	C#	a	vii/IV	1c# 1d 1e 1g
7	4	28	0.5	2	19	3	15	13	11	16	7	D	a	iv	2d 1f 1a
7	4.5	28.5	0.5	2	15	6	11	16	7	19	10	G#	a	vii7Dc	2d 1f 1g#
8	1	29	3	12	13	11	16	7	19	3	15	A	a	I	1c# 1e 2a
8	4	32	1	4	15	6	18	9	14	12	10	D	a	V7b/-VII	1c 1d 1f# 1a
9	1	33	0.5	2	11	16	7	19	3	15	13	G	a	-VII	1d 2g 1b
9	1.5	33.5	0.5	2	12	10	15	13	11	9	14	G	a	(-VII)	1c 1d 1g 1a
9	2	34	0.5	2	11	16	7	19	3	15	13	G	a	-VII	1d 2g 1b
9	2.5	34.5	0.5	2	14	12	10	15	6	18	9	G	a	(-VII)	1d 1f# 1g 1b
9	3	35	0.5	2	3	15	13	11	16	7	19	C	a	IIIb	2c 1e 1g
9	3.5	35.5	0.5	2	10	8	13	11	16	14	12	C	a	(IIIb)	1c 1d 1e 1f#
9	4	36	0.5	2	7	19	3	15	13	11	16	E	a	V	2e 1g 1b
9	4.5	36.5	0.5	2	10	15	6	18	9	14	12	E	a	(V)	1d 1e 1g 1b
10	1	37	0.5	2	9	14	12	10	15	6	18	A	a	i7	1c 1e 1g 1a
10	1.5	37.5	0.5	2	15	13	11	9	14	5	17	A	a	(i7)	1e 1g 2a
10	2	38	1	4	19	3	15	13	11	16	7	D	a	V/-VII	2d 1f# 1a
10	3	39	1	4	11	16	7	19	3	15	13	G	a	-VII	1d 2g 1b
10	4	40	0.5	2	3	15	13	11	16	7	19	C	a	III	2c 1e 1g
10	4.5	40.5	0.5	2	6	18	9	14	12	10	15	C	a	(III)	1c 1e 1g 1b
11	1	41	0.5	2	11	9	21	5	17	8	13	F	a	VIb	2c 1f 1a
11	1.5	41.5	0.5	2	15	13	11	16	7	19	3	B	a	iio	1d 1f 2b
11	2	42	0.5	2	4	16	14	12	17	8	13	A	a	ib	2c 1e 1b
11	2.5	42.5	0.5	2	7	12	17	8	20	4	16	A	a	(ib)	2c 1e 1a
11	3	43	0.5	2	15	6	18	9	14	12	10	B	a	ii7D	1c 1d 1f 1a
11	3.5	43.5	0.5	2	18	9	14	12	10	15	6	B	a	(ii7D)	1d 1f 1a 1b
11	4	44	0.5	2	11	16	7	19	3	15	13	G	a	-VIIb	1d 2g 1b
11	4.5	44.5	0.5	2	21	5	17	8	13	11	9	D	a	ivc	1d 1f 2a
12	1	45	1	4	10	15	6	18	9	14	12	E	a	V7b	1d 1e 1g# 1b
12	2	46	1	4	13	11	16	7	19	3	15	A	a	i	1c 1e 2a
12	3	47	1	4	7	19	3	15	13	11	16	E	a	V	2e 1g# 1b
