#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
10	4	40	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
10	4.5	40.5	0.5	2	15	13	11	9	14	12	10	E-	E-	(I)	1e- 1f 1a- 1b-
11	1	41	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
11	1.5	41.5	0.5	2	10	15	6	18	9	14	12	E-	E-	(I)	1d- 1e- 1g 1b-
11	2	42	0.5	2	7	12	17	8	20	4	16	A-	E-	IVb	2c 1e- 1a-
11	2.5	42.5	0.5	2	11	9	14	12	17	8	13	A-	E-	(IVb)	1c 1d 1e- 1a-
11	3	43	0.5	2	7	19	3	15	13	11	16	E-	E-	I	2e- 1g 1b-
11	3.5	43.5	0.5	2	10	15	6	18	9	14	12	E-	E-	(I)	1d- 1e- 1g 1b-
11	4	44	0.5	2	9	14	5	17	8	13	18	C	E-	Vb/V/V	1d- 1e 2g
11	4.5	44.5	0.5	2	5	17	8	13	11	9	21	C	E-	(Vb/V/V)	1c 1e 2g
12	1	45	0.5	2	13	11	16	7	12	10	15	F	E-	V/V	1c 1f 1g 1a-
12	1.5	45.5	0.25	1	16	7	19	3	15	13	11	F	E-	(V/V)	1c 2f 1a-
12	1.75	45.75	0.25	1	12	10	15	6	18	9	14	F	E-	(V/V)	1c 1e- 1f 1a-
12	2	46	0.5	2	18	9	14	12	10	15	6	B	E-	viioD7/vi	1d 1f 1a- 1b
12	2.5	46.5	0.5	2	18	9	14	12	10	15	6	B	E-	(viioD7/vi)	1d 1f 1a- 1b
12	3	47	1	4	3	15	13	11	16	7	19	C	E-	vi;	2c 1e- 1g
12	4	48	1	4	20	4	16	7	12	17	8	D-	E-	IV/IV	1d- 2f 1a-
13	1	49	1	4	10	15	6	18	9	14	12	E-	E-	V7d/IV	1d- 1e- 1g 1b-
13	2	50	1	4	7	12	17	8	20	4	16	A-	E-	IVb	2c 1e- 1a-
13	3	51	0.5	2	15	13	11	16	7	19	3	B-	E-	V	1d 1f 2b-
13	3.5	51.5	0.5	2	18	9	14	12	10	15	6	B-	E-	(V)	1d 1f 1a- 1b-
13	4	52	0.5	2	11	16	7	19	3	15	13	G	E-	iii	1d 2g 1b-
13	4.5	52.5	0.5	2	8	20	4	16	7	12	17	G	E-	(iii)	1e 2g 1b-
14	1	53	0.5	2	16	7	19	3	15	13	11	F	E-	ii	1c 2f 1a-
14	1.5	53.5	0.5	2	20	4	16	7	12	17	8	F	E-	(ii)	1d 2f 1a-
14	2	54	0.5	2	8	20	4	16	7	12	17	E-	E-	Ib	1e- 2g 1b-
14	2.5	54.5	0.5	2	12	17	8	13	11	9	14	E-	E-	(Ib)	1e- 1g 1a- 1b-
14	3	55	0.5	2	12	17	8	13	11	16	7	B-	E-	V;	1e- 1f 2b-
14	3.5	55.5	0.5	2	15	13	11	16	7	19	3	B-	E-	(V;)	1d 1f 2b-
14	4	56	1	4	15	13	11	16	7	19	3	B-	E-	V	1d 1f 2b-
15	1	57	1	4	11	9	21	5	17	8	13	F	E-	Vb/V	2c 1f 1a
15	2	58	1	4	18	9	14	12	10	15	6	B-	E-	V7d	1d 1f 1a- 1b-
15	3	59	0.5	2	8	20	4	16	7	12	17	E-	E-	Ib	1e- 2g 1b-
15	3.5	59.5	0.5	2	9	14	12	10	15	6	18	E-	E-	(Ib)	1c 1e- 1g 1a
15	4	60	0.5	2	13	11	9	21	5	17	8	G	E-	iii	2d 1g 1b-
15	4.5	60.5	0.5	2	16	7	12	17	8	20	4	G	E-	(iii)	2d 1f 1b-
16	1	61	1	4	6	18	9	14	12	10	15	C	E-	V7b/ii	1c 1e 1g 1b-
16	2	62	1	4	15	6	18	9	14	12	10	D	E-	V7b/iii	1c 1d 1f# 1a
16	3	63	1	4	11	16	7	19	3	15	13	G	E-	iii;	1d 2g 1b-
16	4	64	1	4	8	13	11	9	21	5	17	A-	E-	IV	1c 2e- 1a-
17	1	65	0.5	2	18	9	14	12	10	15	6	B-	E-	V7d	1d 1f 1a- 1b-
17	1.5	65.5	0.5	2	14	12	10	15	6	18	9	B-	E-	(V7d)	1d 1f 1g 1b-
17	2	66	0.5	2	11	16	7	12	10	15	13	E-	E-	I	1e- 1f 1g 1b-
17	2.5	66.5	0.5	2	7	19	3	15	13	11	16	E-	E-	(I)	2e- 1g 1b-
17	3	67	0.5	2	18	9	14	12	10	15	6	B-	E-	V7b	1d 1f 1a- 1b-
17	3.5	67.5	0.5	2	18	9	14	12	10	15	6	B-	E-	V7	1d 1f 1a- 1b-
17	4	68	0.5	2	8	20	4	16	7	12	17	E-	E-	I	1e- 2g 1b-
17	4.5	68.5	0.5	2	8	20	4	16	7	12	17	E-	E-	Ib	1e- 2g 1b-
18	1	69	0.5	2	12	10	15	6	18	9	14	F	E-	ii7b	1c 1e- 1f 1a-
18	1.5	69.5	0.25	1	21	5	17	8	13	11	9	D	E-	viioc	1d 1f 2a-
18	1.75	69.75	0.25	1	17	8	20	4	16	7	12	D	E-	(viioc)	1c 1f 2a-
18	2	70	0.5	2	17	8	13	11	9	21	5	B-	E-	V	1d 2f 1b-
18	2.5	70.5	0.25	1	15	13	11	16	7	19	3	B-	E-	(V)	1d 1f 2b-
18	2.75	70.75	0.25	1	18	9	14	12	10	15	6	B-	E-	(V)	1d 1f 1a- 1b-
18	3	71	1	4	7	19	3	15	13	11	16	E-	E-	I;	2e- 1g 1b-
